id,role,version,category,file_path,expected,actual,exact_match,norm_exact_match,char_distance,expected_chars,cer,rtf,audio_duration_s,inference_time_s
principal_051,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_051.wav,帮我看一下这个月家校沟通统计。,帮 我 看一下 这个 说 家校 沟通 统计,False,False,1,14,0.0714,0.3034,3.007,0.9123
principal_052,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_052.wav,我想查查各学科教学任务完成情况。,我 想 查查 个 学科 教学 任务 完成 情况,False,False,1,15,0.0667,0.252,3.731,0.9402
principal_053,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_053.wav,看一下英语学科本月教学任务完成情况。,看一下 英语 学科 本月 教学 任务 完成 情况,False,True,0,17,0.0,0.2364,3.893,0.9203
principal_054,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_054.wav,看家校沟通统计。,参加 小 沟通 统计,False,False,3,7,0.4286,0.3537,1.687,0.5968
principal_055,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_055.wav,生成本周学校运行情况简报。,生成 本周 学校 运行 情况 警报,False,False,1,12,0.0833,0.2723,3.066,0.8348
principal_056,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_056.wav,对比本学期各年级成绩变化趋势。,对比 本学期 个 年级 成绩 变化 趋势,False,False,1,14,0.0714,0.2632,3.337,0.8783
principal_057,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_057.wav,帮我生成这周学校运行简报。,帮 我 生成 这 周 学校 运行 警报,False,False,1,12,0.0833,0.3054,2.902,0.8863
principal_058,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_058.wav,我想看一下这学期各年级成绩趋势。,我 想 看一下 这 学期 个 年级 成绩 趋势,False,False,1,15,0.0667,0.2592,3.464,0.8976
principal_059,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_059.wav,生成一份包含七年级和八年级数据的学校周简报。,生成 一份 包含 七年级 和 八年级 数据 的 学校 中 警报,False,False,2,21,0.0952,0.2069,4.692,0.9708
principal_060,principal,humanized,humanized/principal,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/principal/principal_060.wav,生成学校简报。,生成 学校 警报,False,False,1,6,0.1667,0.4151,1.603,0.6656
director_001,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_001.wav,打开年级管理工作台。,打开 年级 管理 工作台,False,True,0,9,0.0,0.3555,2.14,0.7609
director_002,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_002.wav,返回主任工作台首页。,返回 主任 工作台 首页,False,True,0,9,0.0,0.2806,2.163,0.6069
director_003,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_003.wav,帮我打开年级管理工作台。,帮 我 打开 年级 管理 工作台,False,True,0,11,0.0,0.3358,2.554,0.8577
director_004,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_004.wav,我想回到主任工作台首页。,我 想 回到 主任 工作台 首页,False,True,0,11,0.0,0.3238,2.512,0.8132
director_005,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_005.wav,切到七年级管理工作台首页。,七 到 七年级 管理 工作台 首页,False,False,1,12,0.0833,0.3269,2.792,0.9125
director_006,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_006.wav,打开主任工作台。,打开 主任 工作台,False,True,0,7,0.0,0.4259,1.699,0.7237
director_007,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_007.wav,查看今天本年级学生出勤情况。,查看 今天 本 年级 学生 出勤 情况,False,True,0,13,0.0,0.2634,3.317,0.8736
director_008,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_008.wav,查询本周各班级迟到人数。,查询 本周 个 班级 迟到 人数,False,False,1,11,0.0909,0.3002,2.597,0.7796
director_009,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_009.wav,帮我看一下今天本年级的出勤情况。,帮 我 看一下 今天 本 年级 的 出勤 情况,False,True,0,15,0.0,0.2915,3.378,0.9848
director_010,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_010.wav,我想查一下这周各班迟到人数。,我 想 查 一下 这 周 个 班 迟到 人数,False,False,1,13,0.0769,0.2796,2.976,0.8319
director_011,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_011.wav,查一下七年级一班今天的出勤情况。,查 一下 七年级 一般 今天 的 出勤 情况,False,False,1,15,0.0667,0.246,3.456,0.8501
director_012,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_012.wav,看年级出勤。,看 年级 出勤,False,True,0,5,0.0,0.4492,1.258,0.565
director_013,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_013.wav,查看今天请假的学生名单。,查看 今天 请假 的 学生 名单,False,True,0,11,0.0,0.2856,2.783,0.7949
director_014,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_014.wav,打开本年级学生预警名单。,打开 本 年级 学生 预警 名单,False,True,0,11,0.0,0.3267,2.593,0.8474
director_015,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_015.wav,帮我看一下今天请假的学生都有谁。,帮 我 看一下 今天 请假 的 学生 都 有 谁,False,True,0,15,0.0,0.2899,3.483,1.0096
director_016,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_016.wav,我想查查本年级需要预警的学生。,我 想 查查 本 年级 需要 预警 的 学生,False,True,0,14,0.0,0.2715,3.278,0.8899
director_017,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_017.wav,看一下七年级三班今天请假的学生名单。,看一下 七年级 三班 今天 请假 的 学生 名单,False,True,0,17,0.0,0.2225,3.986,0.887
director_018,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_018.wav,看请假名单。,看 请假 名单,False,True,0,5,0.0,0.332,1.351,0.4485
director_019,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_019.wav,打开本年级考试成绩分析。,打开 本 年级 考试 成绩 分析,False,True,0,11,0.0,0.345,2.651,0.9146
director_020,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_020.wav,对比各班级语文平均分。,对比 个 班级 语文 平均分,False,False,1,10,0.1,0.3487,2.304,0.8032
director_021,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_021.wav,帮我打开本年级成绩分析。,帮 我 打开 本 年级 成绩 分析,False,True,0,11,0.0,0.3473,2.589,0.8991
director_022,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_022.wav,我想看一下各班语文平均分对比。,我 想 看一下 个 班 语文 平均分 对比,False,False,1,14,0.0714,0.2897,3.104,0.8991
director_023,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_023.wav,把七年级一班和七年级二班的语文平均分对比一下。,那 七年级 一般 和 七年级 二 班 的 语文 平均分 对比 一下,False,False,2,22,0.0909,0.2307,4.737,1.0928
director_024,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_024.wav,看成绩对比。,看 成绩 对比,False,True,0,5,0.0,0.2964,1.188,0.3522
director_025,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_025.wav,查看各班级纪律扣分统计。,查看 个 班级 纪律 扣分 统计,False,False,1,11,0.0909,0.3071,2.574,0.7905
director_026,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_026.wav,打开学生违纪处理记录。,打开 学生 违纪 处理 记录,False,True,0,10,0.0,0.3576,2.222,0.7945
director_027,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_027.wav,帮我看一下各班纪律扣分情况。,帮 我 看一下 个 班 纪律 扣分 情况,False,False,1,13,0.0769,0.3253,2.937,0.9555
director_028,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_028.wav,我想查一下学生违纪处理记录。,我 想 查 一下 学生 违纪 处理 记录,False,True,0,13,0.0,0.279,2.906,0.8108
director_029,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_029.wav,查一下七年级二班本周纪律扣分统计。,查 一下 七年级 二 班 本周 纪律 扣分 统计,False,True,0,16,0.0,0.2527,3.63,0.9175
director_030,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_030.wav,看违纪记录。,看 违纪 记录,False,True,0,5,0.0,0.4765,1.119,0.533
director_031,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_031.wav,查询本周卫生检查排名。,查询 本周 卫生 检查 排名,False,True,0,10,0.0,0.3077,2.574,0.7919
director_032,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_032.wav,查看今天值班教师安排。,查看 今天 值班 教师 安排,False,True,0,10,0.0,0.3268,2.516,0.8222
director_033,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_033.wav,帮我查一下这周卫生检查排名。,帮 我 查 一下 这 周 卫生 检查 排名,False,True,0,13,0.0,0.2945,3.123,0.9198
director_034,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_034.wav,我想看一下今天值班教师安排。,我 想 看一下 今天 值班 教师 安排,False,True,0,13,0.0,0.3003,3.057,0.9182
director_035,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_035.wav,看一下周五下午的值班教师安排。,看一下 周五 下午 的 值班 教师 安排,False,True,0,14,0.0,0.2896,2.988,0.8653
director_036,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_036.wav,看值班安排。,看 值班 安排,False,True,0,5,0.0,0.4467,1.246,0.5567
director_037,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_037.wav,打开课程调课审批列表。,打开 课程 掉 可 审批 列表,False,False,2,10,0.2,0.3228,2.477,0.7996
director_038,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_038.wav,查询本周教师代课情况。,查询 本周 教师 待客 情况,False,False,2,10,0.2,0.307,2.551,0.783
director_039,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_039.wav,帮我打开调课审批列表。,帮 我 打开 掉 可 审批 列表,False,False,2,10,0.2,0.3361,2.392,0.8039
director_040,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_040.wav,我想查一下这周教师代课情况。,我 想 查 一下 这 周 教师 待客 情况,False,False,2,13,0.1538,0.2713,3.15,0.8547
director_041,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_041.wav,看一下数学组本周的代课安排。,看一下 数学 足 本周 的 待客 安排,False,False,3,13,0.2308,0.2795,2.883,0.8058
director_042,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_042.wav,看调课审批。,看 掉 可 审批,False,False,2,5,0.4,0.4481,1.339,0.6001
director_043,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_043.wav,查看未完成备课检查的教师名单。,查看 未完成 被 可 检查 的 教师 名单,False,False,2,14,0.1429,0.2574,3.41,0.8777
director_044,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_044.wav,查询本周班主任工作完成情况。,查询 本周 班主任 工作 完成 情况,False,True,0,13,0.0,0.2688,3.178,0.8542
director_045,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_045.wav,帮我看一下哪些教师还没完成备课检查。,帮 我 看一下 哪些 教师 还 没 完成 备课 检查,False,True,0,17,0.0,0.2543,3.901,0.992
director_046,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_046.wav,我想查查本周班主任工作完成情况。,我 想 查查 本周 班主任 工作 完成 情况,False,True,0,15,0.0,0.2547,3.626,0.9237
director_047,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_047.wav,看一下七年级班主任本周工作完成情况。,看一下 七年级 班主任 本周 工作 完成 情况,False,True,0,17,0.0,0.2465,3.917,0.9653
director_048,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_048.wav,看备课检查。,看 备课 检查,False,True,0,5,0.0,0.4767,1.281,0.6107
director_049,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_049.wav,查询需要重点关注的学生。,查询 需要 重点 关注 的 学生,False,True,0,11,0.0,0.3162,2.574,0.8138
